,Date,Comp,CompID,Score,industry,totalRevenue,totalDebt,fullTimeEmployees
34946,07.03.2018,LSDAF,NVVMH6-R,0.6660676128894939,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34947,21.03.2018,LSDAF,NVVMH6-R,0.6890462442235685,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34948,22.04.2020,LSDAF,NVVMH6-R,0.5021407182776403,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34949,20.05.2020,LSDAF,NVVMH6-R,0.5073835618220663,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34950,03.06.2020,LSDAF,NVVMH6-R,0.5251643096732483,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34951,17.06.2020,LSDAF,NVVMH6-R,0.5564199166462616,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34952,01.07.2020,LSDAF,NVVMH6-R,0.4819191178827156,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34953,15.07.2020,LSDAF,NVVMH6-R,0.5060501170395987,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34954,29.07.2020,LSDAF,NVVMH6-R,0.5052576416053353,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34955,12.08.2020,LSDAF,NVVMH6-R,0.5350804559932975,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34956,26.08.2020,LSDAF,NVVMH6-R,0.4305327404250859,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34957,09.09.2020,LSDAF,NVVMH6-R,0.4429087558352335,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34958,23.09.2020,LSDAF,NVVMH6-R,0.4483437581262321,Beverages—Non-Alcoholic,1920413952.0,182704992.0,2700.0
34959,07.02.2018,JOUT,V2GC4P-R,0.6656463479147718,Leisure,751651008.0,49994000.0,1400.0
34960,21.02.2018,JOUT,V2GC4P-R,0.6669016262721709,Leisure,751651008.0,49994000.0,1400.0
34961,07.03.2018,JOUT,V2GC4P-R,0.6779304353446319,Leisure,751651008.0,49994000.0,1400.0
34962,21.03.2018,JOUT,V2GC4P-R,0.6796735672570131,Leisure,751651008.0,49994000.0,1400.0
34963,04.04.2018,JOUT,V2GC4P-R,0.7077093699063444,Leisure,751651008.0,49994000.0,1400.0
34964,18.04.2018,JOUT,V2GC4P-R,0.7100299934307507,Leisure,751651008.0,49994000.0,1400.0
34965,02.05.2018,JOUT,V2GC4P-R,0.7226077848060244,Leisure,751651008.0,49994000.0,1400.0
34966,30.05.2018,JOUT,V2GC4P-R,0.6411900578385812,Leisure,751651008.0,49994000.0,1400.0
34967,13.06.2018,JOUT,V2GC4P-R,0.6438257628050187,Leisure,751651008.0,49994000.0,1400.0
34968,10.02.2021,JOUT,V2GC4P-R,0.6155667933725082,Leisure,751651008.0,49994000.0,1400.0
34969,24.02.2021,JOUT,V2GC4P-R,0.6167435472090415,Leisure,751651008.0,49994000.0,1400.0
34970,10.03.2021,JOUT,V2GC4P-R,0.6307776239404791,Leisure,751651008.0,49994000.0,1400.0
34971,24.03.2021,JOUT,V2GC4P-R,0.6724144762921684,Leisure,751651008.0,49994000.0,1400.0
34972,30.06.2021,JOUT,V2GC4P-R,0.7281384861534995,Leisure,751651008.0,49994000.0,1400.0
34973,14.07.2021,JOUT,V2GC4P-R,0.7347727350247041,Leisure,751651008.0,49994000.0,1400.0
34974,28.07.2021,JOUT,V2GC4P-R,0.7420328167040815,Leisure,751651008.0,49994000.0,1400.0
34975,11.08.2021,JOUT,V2GC4P-R,0.7621303735497321,Leisure,751651008.0,49994000.0,1400.0
34976,25.08.2021,JOUT,V2GC4P-R,0.7759447621247816,Leisure,751651008.0,49994000.0,1400.0
34977,08.09.2021,JOUT,V2GC4P-R,0.7779821006708117,Leisure,751651008.0,49994000.0,1400.0
34978,22.09.2021,JOUT,V2GC4P-R,0.7829914809654802,Leisure,751651008.0,49994000.0,1400.0
34979,07.02.2018,ACLS,G5GCDG-R,0.6325960842365543,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34980,21.02.2018,ACLS,G5GCDG-R,0.6206106474265888,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34981,07.03.2018,ACLS,G5GCDG-R,0.6346806251645183,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34982,04.04.2018,ACLS,G5GCDG-R,0.658933678894606,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34983,18.04.2018,ACLS,G5GCDG-R,0.658493276845225,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34984,02.05.2018,ACLS,G5GCDG-R,0.6656318090724337,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34985,16.05.2018,ACLS,G5GCDG-R,0.6846333974870079,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34986,30.05.2018,ACLS,G5GCDG-R,0.6932589640047842,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34987,13.06.2018,ACLS,G5GCDG-R,0.6963787599253496,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34988,27.06.2018,ACLS,G5GCDG-R,0.6966379513336775,Semiconductor Equipment & Materials,662428032.0,56467000.0,1122.0
34989,21.02.2018,DXC,B4PGFJ-R,0.8708691801657668,Information Technology Services,16840999936.0,6361999872.0,134000.0
34990,07.03.2018,DXC,B4PGFJ-R,0.8865880093606892,Information Technology Services,16840999936.0,6361999872.0,134000.0
34991,21.03.2018,DXC,B4PGFJ-R,0.8621960928189807,Information Technology Services,16840999936.0,6361999872.0,134000.0
34992,04.04.2018,DXC,B4PGFJ-R,0.9098415315190737,Information Technology Services,16840999936.0,6361999872.0,134000.0
34993,18.04.2018,DXC,B4PGFJ-R,0.91151582818061,Information Technology Services,16840999936.0,6361999872.0,134000.0
34994,02.05.2018,DXC,B4PGFJ-R,0.927077071863172,Information Technology Services,16840999936.0,6361999872.0,134000.0
34995,16.05.2018,DXC,B4PGFJ-R,0.934073088120248,Information Technology Services,16840999936.0,6361999872.0,134000.0
34996,30.05.2018,DXC,B4PGFJ-R,0.7424955740377045,Information Technology Services,16840999936.0,6361999872.0,134000.0
34997,13.06.2018,DXC,B4PGFJ-R,0.7604569369184153,Information Technology Services,16840999936.0,6361999872.0,134000.0
34998,27.06.2018,DXC,B4PGFJ-R,0.7040035984465959,Information Technology Services,16840999936.0,6361999872.0,134000.0
34999,18.07.2018,DXC,B4PGFJ-R,0.9059608572681479,Information Technology Services,16840999936.0,6361999872.0,134000.0
35000,01.08.2018,DXC,B4PGFJ-R,0.9110640657963784,Information Technology Services,16840999936.0,6361999872.0,134000.0
35001,15.08.2018,DXC,B4PGFJ-R,0.8473739904971977,Information Technology Services,16840999936.0,6361999872.0,134000.0
35002,29.08.2018,DXC,B4PGFJ-R,0.8594853821998486,Information Technology Services,16840999936.0,6361999872.0,134000.0
35003,12.09.2018,DXC,B4PGFJ-R,0.8592745362625831,Information Technology Services,16840999936.0,6361999872.0,134000.0
35004,26.09.2018,DXC,B4PGFJ-R,0.8615137447392631,Information Technology Services,16840999936.0,6361999872.0,134000.0
35005,21.02.2018,STB,X4519W-R,0.7715072770747526,,,,
35006,07.03.2018,STB,X4519W-R,0.7668313066756715,,,,
35007,21.03.2018,STB,X4519W-R,0.7573854939162054,,,,
35008,04.04.2018,STB,X4519W-R,0.6390713192165447,,,,
35009,18.04.2018,STB,X4519W-R,0.6378732512975711,,,,
35010,21.02.2018,CDNAF,D2RKX2-R,0.7203749506437311,Specialty Retail,15282499584.0,10556199936.0,13435.0
35011,07.03.2018,CDNAF,D2RKX2-R,0.7368328030667428,Specialty Retail,15282499584.0,10556199936.0,13435.0
35012,21.03.2018,CDNAF,D2RKX2-R,0.6446272654041619,Specialty Retail,15282499584.0,10556199936.0,13435.0
35013,10.10.2018,CDNAF,D2RKX2-R,0.8056312590712543,Specialty Retail,15282499584.0,10556199936.0,13435.0
35014,24.10.2018,CDNAF,D2RKX2-R,0.8174461904614351,Specialty Retail,15282499584.0,10556199936.0,13435.0
35015,07.11.2018,CDNAF,D2RKX2-R,0.8188314609731039,Specialty Retail,15282499584.0,10556199936.0,13435.0
35016,21.11.2018,CDNAF,D2RKX2-R,0.6968279801578006,Specialty Retail,15282499584.0,10556199936.0,13435.0
35017,21.02.2018,EVR,P34VYH-R,0.6860395493976951,Capital Markets,3128825088.0,712622976.0,1950.0
35018,07.03.2018,EVR,P34VYH-R,0.6658628458449876,Capital Markets,3128825088.0,712622976.0,1950.0
35019,21.03.2018,EVR,P34VYH-R,0.7042877703055016,Capital Markets,3128825088.0,712622976.0,1950.0
35020,18.07.2018,EVR,P34VYH-R,0.7436946315980749,Capital Markets,3128825088.0,712622976.0,1950.0
35021,01.08.2018,EVR,P34VYH-R,0.7703439832481396,Capital Markets,3128825088.0,712622976.0,1950.0
35022,15.08.2018,EVR,P34VYH-R,0.7875674114198246,Capital Markets,3128825088.0,712622976.0,1950.0
35023,29.08.2018,EVR,P34VYH-R,0.8186556115327246,Capital Markets,3128825088.0,712622976.0,1950.0
35024,12.09.2018,EVR,P34VYH-R,0.8528765295936407,Capital Markets,3128825088.0,712622976.0,1950.0
35025,26.09.2018,EVR,P34VYH-R,0.8643167557052334,Capital Markets,3128825088.0,712622976.0,1950.0
35026,21.02.2018,SAIC,VJ0NT5-R,0.6530732170074925,Information Technology Services,7393999872.0,2812999936.0,24180.0
35027,07.03.2018,SAIC,VJ0NT5-R,0.6784382486888815,Information Technology Services,7393999872.0,2812999936.0,24180.0
35028,13.06.2018,SAIC,VJ0NT5-R,0.7332833816941379,Information Technology Services,7393999872.0,2812999936.0,24180.0
35029,27.06.2018,SAIC,VJ0NT5-R,0.7342572303135368,Information Technology Services,7393999872.0,2812999936.0,24180.0
35030,15.08.2018,SAIC,VJ0NT5-R,0.6597291885527194,Information Technology Services,7393999872.0,2812999936.0,24180.0
35031,29.08.2018,SAIC,VJ0NT5-R,0.6884794315189364,Information Technology Services,7393999872.0,2812999936.0,24180.0
35032,12.02.2020,SAIC,VJ0NT5-R,0.546338161773564,Information Technology Services,7393999872.0,2812999936.0,24180.0
35033,26.02.2020,SAIC,VJ0NT5-R,0.5643450660068439,Information Technology Services,7393999872.0,2812999936.0,24180.0
35034,11.03.2020,SAIC,VJ0NT5-R,0.4865711797321592,Information Technology Services,7393999872.0,2812999936.0,24180.0
35035,25.03.2020,SAIC,VJ0NT5-R,0.4921904108869936,Information Technology Services,7393999872.0,2812999936.0,24180.0
35036,21.02.2018,CWXZF,CL0K42-R,0.6404250289383351,Building Materials,2304015104.0,837956992.0,
35037,21.03.2018,CWXZF,CL0K42-R,0.7351332080085565,Building Materials,2304015104.0,837956992.0,
35038,30.05.2018,CWXZF,CL0K42-R,0.7230722973161245,Building Materials,2304015104.0,837956992.0,
35039,21.02.2018,KL,Q8DK21-R,0.638148640980827,Gold,2573107968.0,22784000.0,
35040,04.04.2018,KL,Q8DK21-R,0.7502559782754854,Gold,2573107968.0,22784000.0,
35041,18.04.2018,KL,Q8DK21-R,0.7531995918486216,Gold,2573107968.0,22784000.0,
35042,02.05.2018,KL,Q8DK21-R,0.8020710036086038,Gold,2573107968.0,22784000.0,
35043,16.05.2018,KL,Q8DK21-R,0.7963343941558588,Gold,2573107968.0,22784000.0,
35044,30.05.2018,KL,Q8DK21-R,0.7955393483048061,Gold,2573107968.0,22784000.0,
35045,13.06.2018,KL,Q8DK21-R,0.7892086604277668,Gold,2573107968.0,22784000.0,
35046,27.06.2018,KL,Q8DK21-R,0.7864344970647842,Gold,2573107968.0,22784000.0,
35047,18.07.2018,KL,Q8DK21-R,0.7046662642222181,Gold,2573107968.0,22784000.0,
35048,01.08.2018,KL,Q8DK21-R,0.8014264150437971,Gold,2573107968.0,22784000.0,
35049,15.08.2018,KL,Q8DK21-R,0.8045948230014789,Gold,2573107968.0,22784000.0,
35050,29.08.2018,KL,Q8DK21-R,0.7986258624673299,Gold,2573107968.0,22784000.0,
35051,12.09.2018,KL,Q8DK21-R,0.791250527360647,Gold,2573107968.0,22784000.0,
35052,26.09.2018,KL,Q8DK21-R,0.7898989829699938,Gold,2573107968.0,22784000.0,
35053,10.10.2018,KL,Q8DK21-R,0.8388474052411837,Gold,2573107968.0,22784000.0,
35054,24.10.2018,KL,Q8DK21-R,0.8385697917612545,Gold,2573107968.0,22784000.0,
35055,07.11.2018,KL,Q8DK21-R,0.7643524677969203,Gold,2573107968.0,22784000.0,
35056,21.11.2018,KL,Q8DK21-R,0.7635213598176381,Gold,2573107968.0,22784000.0,
35057,05.12.2018,KL,Q8DK21-R,0.7639208807746539,Gold,2573107968.0,22784000.0,
35058,19.12.2018,KL,Q8DK21-R,0.7676521554426322,Gold,2573107968.0,22784000.0,
35059,02.01.2019,KL,Q8DK21-R,0.7537234508503157,Gold,2573107968.0,22784000.0,
35060,16.01.2019,KL,Q8DK21-R,0.7506342447973448,Gold,2573107968.0,22784000.0,
35061,30.01.2019,KL,Q8DK21-R,0.7470960091905632,Gold,2573107968.0,22784000.0,
35062,13.02.2019,KL,Q8DK21-R,0.7486318895174151,Gold,2573107968.0,22784000.0,
35063,27.02.2019,KL,Q8DK21-R,0.7011840830970149,Gold,2573107968.0,22784000.0,
35064,13.03.2019,KL,Q8DK21-R,0.7167018790812393,Gold,2573107968.0,22784000.0,
35065,27.03.2019,KL,Q8DK21-R,0.7188762724943111,Gold,2573107968.0,22784000.0,
35066,10.04.2019,KL,Q8DK21-R,0.7752501098035379,Gold,2573107968.0,22784000.0,
35067,24.04.2019,KL,Q8DK21-R,0.7766446502124442,Gold,2573107968.0,22784000.0,
35068,08.05.2019,KL,Q8DK21-R,0.8005211945232428,Gold,2573107968.0,22784000.0,
35069,22.05.2019,KL,Q8DK21-R,0.8053569385984692,Gold,2573107968.0,22784000.0,
35070,05.06.2019,KL,Q8DK21-R,0.8033623655902317,Gold,2573107968.0,22784000.0,
35071,19.06.2019,KL,Q8DK21-R,0.8034037243743573,Gold,2573107968.0,22784000.0,
35072,03.07.2019,KL,Q8DK21-R,0.8015555429492157,Gold,2573107968.0,22784000.0,
35073,17.07.2019,KL,Q8DK21-R,0.8014413912491509,Gold,2573107968.0,22784000.0,
35074,31.07.2019,KL,Q8DK21-R,0.7992683622169153,Gold,2573107968.0,22784000.0,
35075,14.08.2019,KL,Q8DK21-R,0.7786627666963583,Gold,2573107968.0,22784000.0,
35076,28.08.2019,KL,Q8DK21-R,0.7701569335359363,Gold,2573107968.0,22784000.0,
35077,11.09.2019,KL,Q8DK21-R,0.7665353472463952,Gold,2573107968.0,22784000.0,
35078,25.09.2019,KL,Q8DK21-R,0.7633789038513482,Gold,2573107968.0,22784000.0,
35079,09.10.2019,KL,Q8DK21-R,0.5487443268712424,Gold,2573107968.0,22784000.0,
35080,23.10.2019,KL,Q8DK21-R,0.5538281739299821,Gold,2573107968.0,22784000.0,
35081,06.11.2019,KL,Q8DK21-R,0.7776168647840325,Gold,2573107968.0,22784000.0,
35082,20.11.2019,KL,Q8DK21-R,0.7877958564889503,Gold,2573107968.0,22784000.0,
35083,04.12.2019,KL,Q8DK21-R,0.8053203847164134,Gold,2573107968.0,22784000.0,
35084,18.12.2019,KL,Q8DK21-R,0.8052181509119353,Gold,2573107968.0,22784000.0,
35085,15.01.2020,KL,Q8DK21-R,0.8395506204489618,Gold,2573107968.0,22784000.0,
35086,29.01.2020,KL,Q8DK21-R,0.8402354518797442,Gold,2573107968.0,22784000.0,
35087,12.02.2020,KL,Q8DK21-R,0.8361548180364899,Gold,2573107968.0,22784000.0,
35088,26.02.2020,KL,Q8DK21-R,0.8282427669988198,Gold,2573107968.0,22784000.0,
35089,11.03.2020,KL,Q8DK21-R,0.8290177249292641,Gold,2573107968.0,22784000.0,
35090,25.03.2020,KL,Q8DK21-R,0.4896819534469741,Gold,2573107968.0,22784000.0,
35091,07.03.2018,CDW,RTXD8D-R,0.7080510824860763,Information Technology Services,20240099328.0,4565600256.0,11098.0
35092,21.03.2018,CDW,RTXD8D-R,0.6904516201396655,Information Technology Services,20240099328.0,4565600256.0,11098.0
35093,04.04.2018,CDW,RTXD8D-R,0.7282828218730806,Information Technology Services,20240099328.0,4565600256.0,11098.0
35094,18.04.2018,CDW,RTXD8D-R,0.7343006646005308,Information Technology Services,20240099328.0,4565600256.0,11098.0
35095,02.05.2018,CDW,RTXD8D-R,0.7681145245849264,Information Technology Services,20240099328.0,4565600256.0,11098.0
35096,16.05.2018,CDW,RTXD8D-R,0.7142856788238188,Information Technology Services,20240099328.0,4565600256.0,11098.0
35097,30.05.2018,CDW,RTXD8D-R,0.7202681891928688,Information Technology Services,20240099328.0,4565600256.0,11098.0
35098,13.06.2018,CDW,RTXD8D-R,0.7207939301707862,Information Technology Services,20240099328.0,4565600256.0,11098.0
35099,27.06.2018,CDW,RTXD8D-R,0.7355170392981449,Information Technology Services,20240099328.0,4565600256.0,11098.0
35100,18.07.2018,CDW,RTXD8D-R,0.6863601046165501,Information Technology Services,20240099328.0,4565600256.0,11098.0
35101,01.08.2018,CDW,RTXD8D-R,0.6853242696345948,Information Technology Services,20240099328.0,4565600256.0,11098.0
35102,08.05.2019,CDW,RTXD8D-R,0.6136161667383752,Information Technology Services,20240099328.0,4565600256.0,11098.0
35103,22.05.2019,CDW,RTXD8D-R,0.6297018906914309,Information Technology Services,20240099328.0,4565600256.0,11098.0
35104,05.06.2019,CDW,RTXD8D-R,0.6557423251171699,Information Technology Services,20240099328.0,4565600256.0,11098.0
35105,19.06.2019,CDW,RTXD8D-R,0.6449455050636493,Information Technology Services,20240099328.0,4565600256.0,11098.0
35106,03.07.2019,CDW,RTXD8D-R,0.6027679711400279,Information Technology Services,20240099328.0,4565600256.0,11098.0
35107,17.07.2019,CDW,RTXD8D-R,0.6230337498084119,Information Technology Services,20240099328.0,4565600256.0,11098.0
35108,11.03.2020,CDW,RTXD8D-R,0.4831951897188549,Information Technology Services,20240099328.0,4565600256.0,11098.0
35109,07.04.2021,CDW,RTXD8D-R,0.7431828404114688,Information Technology Services,20240099328.0,4565600256.0,11098.0
35110,21.04.2021,CDW,RTXD8D-R,0.7521815887720926,Information Technology Services,20240099328.0,4565600256.0,11098.0
35111,07.03.2018,PLOW,DR8RC7-R,0.6885051416561243,Auto Parts,546668032.0,293412000.0,1767.0
35112,21.03.2018,PLOW,DR8RC7-R,0.7113636803933595,Auto Parts,546668032.0,293412000.0,1767.0
35113,10.04.2019,PLOW,DR8RC7-R,0.836599967415664,Auto Parts,546668032.0,293412000.0,1767.0
35114,24.04.2019,PLOW,DR8RC7-R,0.8504322816550554,Auto Parts,546668032.0,293412000.0,1767.0
35115,07.03.2018,CINR,R38R1X-R,0.6396889708412759,Chemicals,487500000.0,131100000.0,
35116,08.05.2019,CINR,R38R1X-R,0.5156383093309685,Chemicals,487500000.0,131100000.0,
35117,05.06.2019,CINR,R38R1X-R,0.5231253561818303,Chemicals,487500000.0,131100000.0,
35118,07.03.2018,QSR,BXX7VM-R,0.6330958731803535,Restaurants,5738999808.0,14775000064.0,5700.0
35119,10.10.2018,QSR,BXX7VM-R,0.6170055527216195,Restaurants,5738999808.0,14775000064.0,5700.0
35120,24.10.2018,QSR,BXX7VM-R,0.612687009508152,Restaurants,5738999808.0,14775000064.0,5700.0
35121,07.11.2018,QSR,BXX7VM-R,0.6114894226311297,Restaurants,5738999808.0,14775000064.0,5700.0
35122,21.11.2018,QSR,BXX7VM-R,0.6169187896483089,Restaurants,5738999808.0,14775000064.0,5700.0
35123,05.12.2018,QSR,BXX7VM-R,0.6199674591775148,Restaurants,5738999808.0,14775000064.0,5700.0
35124,19.12.2018,QSR,BXX7VM-R,0.6201447885268614,Restaurants,5738999808.0,14775000064.0,5700.0
35125,21.03.2018,HUN,S3DBR4-R,0.6213759557099523,Chemicals,7814000128.0,2020000000.0,9000.0
35126,18.04.2018,HUN,S3DBR4-R,0.6243222134240164,Chemicals,7814000128.0,2020000000.0,9000.0
35127,26.01.2022,HUN,S3DBR4-R,0.6971780086158861,Chemicals,7814000128.0,2020000000.0,9000.0
35128,04.04.2018,PFLT,KLCSS0-R,0.8263075998018772,Asset Management,88295480.0,750169600.0,
35129,18.04.2018,PFLT,KLCSS0-R,0.8261037498421979,Asset Management,88295480.0,750169600.0,
35130,02.05.2018,PFLT,KLCSS0-R,0.8367279197199814,Asset Management,88295480.0,750169600.0,
35131,16.05.2018,PFLT,KLCSS0-R,0.9165803154984562,Asset Management,88295480.0,750169600.0,
35132,30.05.2018,PFLT,KLCSS0-R,0.9169613663271172,Asset Management,88295480.0,750169600.0,
35133,13.06.2018,PFLT,KLCSS0-R,0.9195961547476628,Asset Management,88295480.0,750169600.0,
35134,27.06.2018,PFLT,KLCSS0-R,0.7732930148014501,Asset Management,88295480.0,750169600.0,
35135,07.11.2018,PFLT,KLCSS0-R,0.7922994220837387,Asset Management,88295480.0,750169600.0,
35136,04.04.2018,PAAS,Q7DTG6-R,0.7890403580549662,Silver,1632749952.0,66649000.0,7100.0
35137,18.04.2018,PAAS,Q7DTG6-R,0.7937416738522617,Silver,1632749952.0,66649000.0,7100.0
35138,02.05.2018,PAAS,Q7DTG6-R,0.8114546387075832,Silver,1632749952.0,66649000.0,7100.0
35139,16.05.2018,PAAS,Q7DTG6-R,0.7219119247709432,Silver,1632749952.0,66649000.0,7100.0
35140,30.05.2018,PAAS,Q7DTG6-R,0.7213687294034024,Silver,1632749952.0,66649000.0,7100.0
35141,13.06.2018,PAAS,Q7DTG6-R,0.6993277182712689,Silver,1632749952.0,66649000.0,7100.0
35142,27.06.2018,PAAS,Q7DTG6-R,0.7000133146045981,Silver,1632749952.0,66649000.0,7100.0
35143,18.07.2018,PAAS,Q7DTG6-R,0.6948060608801907,Silver,1632749952.0,66649000.0,7100.0
35144,01.08.2018,PAAS,Q7DTG6-R,0.6971469506798762,Silver,1632749952.0,66649000.0,7100.0
35145,15.08.2018,PAAS,Q7DTG6-R,0.7451481285052385,Silver,1632749952.0,66649000.0,7100.0
35146,29.08.2018,PAAS,Q7DTG6-R,0.7547059890299092,Silver,1632749952.0,66649000.0,7100.0
35147,04.04.2018,CCDBF,DNXT3N-R,0.7704310828777249,Packaging & Containers,5594599936.0,1933400064.0,22200.0
35148,18.04.2018,CCDBF,DNXT3N-R,0.7774802460496913,Packaging & Containers,5594599936.0,1933400064.0,22200.0
35149,02.05.2018,CCDBF,DNXT3N-R,0.7934416041855553,Packaging & Containers,5594599936.0,1933400064.0,22200.0
35150,04.04.2018,CZR,J1JDGR-R,0.7070836480305157,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35151,18.04.2018,CZR,J1JDGR-R,0.7079002422713367,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35152,02.05.2018,CZR,J1JDGR-R,0.7107864756838754,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35153,16.05.2018,CZR,J1JDGR-R,0.8269482866270527,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35154,30.05.2018,CZR,J1JDGR-R,0.8273274234038716,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35155,13.06.2018,CZR,J1JDGR-R,0.8280286648201619,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35156,27.06.2018,CZR,J1JDGR-R,0.8283038099098896,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35157,18.07.2018,CZR,J1JDGR-R,0.8216911668095177,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35158,01.08.2018,CZR,J1JDGR-R,0.8175775425236199,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35159,02.01.2019,CZR,J1JDGR-R,0.6678462177953484,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35160,16.01.2019,CZR,J1JDGR-R,0.6654247079256843,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35161,30.01.2019,CZR,J1JDGR-R,0.6583839695263997,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35162,13.02.2019,CZR,J1JDGR-R,0.6591768129774503,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35163,27.02.2019,CZR,J1JDGR-R,0.6302921695525021,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35164,09.10.2019,CZR,J1JDGR-R,0.5899765811440537,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35165,23.10.2019,CZR,J1JDGR-R,0.5882378909008068,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35166,20.11.2019,CZR,J1JDGR-R,0.7171889793234767,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35167,04.12.2019,CZR,J1JDGR-R,0.7165603669341769,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35168,18.12.2019,CZR,J1JDGR-R,0.7177992949966007,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35169,15.01.2020,CZR,J1JDGR-R,0.7041849200879489,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35170,29.01.2020,CZR,J1JDGR-R,0.7075021468677805,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35171,12.02.2020,CZR,J1JDGR-R,0.6975983207590711,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35172,26.02.2020,CZR,J1JDGR-R,0.6977887423595741,Resorts & Casinos,8401999872.0,26980999168.0,54000.0
35173,04.04.2018,GCGMF,TF4TGW-R,0.6987744387003565,,,,
35174,18.04.2018,GCGMF,TF4TGW-R,0.6930623679036066,,,,
35175,02.05.2018,GCGMF,TF4TGW-R,0.7140272727211625,,,,
35176,16.05.2018,GCGMF,TF4TGW-R,0.6724994856620551,,,,
35177,30.05.2018,GCGMF,TF4TGW-R,0.6776359305598735,,,,
35178,13.06.2018,GCGMF,TF4TGW-R,0.6739971765218454,,,,
35179,27.06.2018,GCGMF,TF4TGW-R,0.6770056582419752,,,,
35180,18.07.2018,GCGMF,TF4TGW-R,0.6831085879163217,,,,
35181,01.08.2018,GCGMF,TF4TGW-R,0.6683584704703454,,,,
35182,15.08.2018,GCGMF,TF4TGW-R,0.777529762441814,,,,
35183,29.08.2018,GCGMF,TF4TGW-R,0.7775654657107783,,,,
35184,12.09.2018,GCGMF,TF4TGW-R,0.7810731827528531,,,,
35185,26.09.2018,GCGMF,TF4TGW-R,0.7851148184711794,,,,
35186,10.10.2018,GCGMF,TF4TGW-R,0.7902552980373155,,,,
35187,24.10.2018,GCGMF,TF4TGW-R,0.791025807683042,,,,
35188,07.11.2018,GCGMF,TF4TGW-R,0.7530991943910554,,,,
35189,21.11.2018,GCGMF,TF4TGW-R,0.7562372859679191,,,,
35190,05.12.2018,GCGMF,TF4TGW-R,0.7585756604899392,,,,
35191,19.12.2018,GCGMF,TF4TGW-R,0.7587700463873731,,,,
35192,13.03.2019,GCGMF,TF4TGW-R,0.6519980525486753,,,,
35193,27.03.2019,GCGMF,TF4TGW-R,0.6578603758265338,,,,
35194,04.04.2018,IAG,D3WV55-R,0.665717770513166,Gold,1204600064.0,528600000.0,5000.0
35195,18.04.2018,IAG,D3WV55-R,0.6647033593280631,Gold,1204600064.0,528600000.0,5000.0
35196,02.05.2018,IAG,D3WV55-R,0.6697976492686673,Gold,1204600064.0,528600000.0,5000.0
35197,16.05.2018,IAG,D3WV55-R,0.7678912843627552,Gold,1204600064.0,528600000.0,5000.0
35198,30.05.2018,IAG,D3WV55-R,0.768820379403663,Gold,1204600064.0,528600000.0,5000.0
35199,13.06.2018,IAG,D3WV55-R,0.7692457027443765,Gold,1204600064.0,528600000.0,5000.0
35200,27.06.2018,IAG,D3WV55-R,0.7693739382492858,Gold,1204600064.0,528600000.0,5000.0
35201,04.04.2018,OCIP,QH0VNR-R,0.6381863347096743,,,,
